cust_id,churn
256,0.5920961408893948
257,0.017981598380798124
258,0.017845241572774617
259,0.13118233923902695
262,0.026227278029798202
263,0.10940088171839295
264,0.037989261925269316
265,0.02891811687608304
266,0.25825174832598713
267,0.0243115435827504
268,0.09585969463236046
269,0.07573333337690234
273,0.046819630026146634
274,0.20184377033711054
276,0.03022787612451937
277,0.09782198928598215
278,0.019440150873147606
282,0.020219077920107267
285,0.10371013767998605
289,0.06910512829277818
291,0.08464191922850076
292,0.05927202666345076
293,0.07373038073220668
297,0.05965955142271499
298,0.028108116753185218
303,0.05942486527301466
305,0.018638258320199472
307,0.05734045668706872
310,0.10469903279595431
311,0.13292233886810445
314,0.02945861489989135
315,0.0718091214534721
316,0.08491070488759611
317,0.048319014797472706
319,0.10132640388710223
320,0.11240733363963078
322,0.05310511327860936
324,0.07751427508353763
325,0.09344206057357218
326,0.1026339115612922
327,0.09596348800158058
329,0.017830228068098166
334,0.05426887048578941
339,0.19689415284294082
340,0.027253107604915533
341,0.12917159086534621
342,0.06686446890152913
343,0.09480094864188889
344,0.053749892067473416
345,0.16527675586401167
348,0.056791050487815777
350,0.08917237420190668
352,0.034539620116717774
355,0.041175802671961095
356,0.042844992111317606
357,0.018261470895714022
362,0.15665278789675047
364,0.15418527439033736
365,0.03807147444871718
366,0.05834810416566881
367,0.0930282334004191
369,0.058245936855817484
371,0.07366220720580405
372,0.08760049122700234
375,0.03360412475826327
377,0.11070248088332249
379,0.01983981405466203
381,0.40902016216212755
387,0.03909001152524656
389,0.10238635922922681
392,0.06067415858457024
393,0.11865412574011816
394,0.028663123673645013
396,0.030096534144092146
397,0.027236467056070978
398,0.07758207299389372
401,0.19150267432323065
402,0.11833705207531535
403,0.026554244119416225
408,0.05765617048917162
411,0.028253349191900624
412,0.04768447343387518
414,0.0875624334770682
416,0.07894953926691192
418,0.0163004001188879
419,0.06611010233910886
423,0.03085858042310586
425,0.22574688843622698
428,0.08991098656749096
431,0.0650836845909655
434,0.09509249390171406
435,0.020217019285674313
436,0.030633443053689063
437,0.08461687540486497
439,0.03800149151750314
440,0.04021618378792351
442,0.12831014426690324
446,0.01753930228090379
447,0.12686136448798818
449,0.13417700270874797
450,0.04375723767811933
454,0.028778232687819094
460,0.053083798397467095
461,0.10224017175063556
463,0.11131867136202085
464,0.03280871357910416
465,0.051249451388717504
468,0.05295557037381278
469,0.07289968151015914
473,0.07209193786102312
475,0.038489578740501205
477,0.041036173692367506
481,0.16484359675815452
482,0.021561800777694148
483,0.38639094589542816
485,0.112272789952787
488,0.03620130786554366
489,0.0244205328597503
490,0.10217667912762618
491,0.05527573300080627
493,0.03233044089665463
494,0.031175641140261574
495,0.02397094646697518
497,0.037223349961813125
498,0.060210407587425276
499,0.06871987114898746
500,0.043849652930798635
502,0.04544293707861317
507,0.015968989700654447
510,0.03630062324342712
512,0.06399692356650524
513,0.04347053996965441
514,0.0830971937448002
518,0.11382844830608485
521,0.08412614540739045
522,0.04409042930962365
524,0.09845273325244742
525,0.025755308991120184
526,0.026067657346523953
527,0.030789751296679886
528,0.03232974516098358
529,0.06054181926735901
530,0.09621051159418703
532,0.029499394612191678
537,0.03330604418796237
539,0.021466155821914114
544,0.06957445749764239
545,0.13711836732036015
546,0.05261682214376834
547,0.07655502909796227
551,0.03675567324162461
552,0.07049028828963311
553,0.07370200059906885
560,0.021097393959528594
561,0.05075858490470524
562,0.077880351291216
564,0.07068641480785563
566,0.05444510226986088
567,0.061285938039267386
568,0.060090720361484315
569,0.06747500945919169
570,0.04873428719495394
571,0.043971018118619545
579,0.2671628661144444
580,0.09342170795034196
585,0.022941722074490807
587,0.02952048527252024
589,0.07368738488809846
590,0.04990273350804168
591,0.053284654131545726
592,0.013008032713569503
594,0.02961070759622434
598,0.04669527979285668
599,0.061495302401610275
602,0.058939149729924825
606,0.02845637126069909
607,0.10721837016333621
608,0.02505932681020482
610,0.023907695312052356
615,0.38877782933191674
617,0.03051318811206108
618,0.044460296876624554
621,0.13710415958723304
622,0.06997500749663854
623,0.14284797372471908
629,0.022964691631398755
632,0.02098827297758938
635,0.0375808842214599
636,0.05486315363563501
637,0.10684958096521006
639,0.06107651168948723
642,0.05171661917071487
645,0.2297151828504158
648,0.09016264302070895
654,0.042836769617848235
655,0.07060324962056026
660,0.027619484662562012
661,0.08703719343787839
662,0.07418346578190174
663,0.061928678480572985
666,0.036378943323670664
668,0.07530353640770308
669,0.04843468061975646
671,0.08188787855544963
676,0.09456470381551968
678,0.10550224949146689
680,0.09429900660549759
681,0.06777356239172212
682,0.07519987544047917
683,0.05884913926319577
684,0.1104678289621928
686,0.062198840979715064
687,0.027253107604915533
689,0.06013869152472062
690,0.06345911560355236
691,0.10866520216498224
693,0.02188606892702342
694,0.07168589069253248
695,0.03942329906578225
696,0.08098127295352898
697,0.058490789422683875
701,0.07229529958944522
702,0.05555985041356644
704,0.02964081275880039
705,0.05974534225185516
706,0.06133960168643392
709,0.1105086966061581
711,0.10086775837295466
714,0.05609416225069669
716,0.06671086922173072
717,0.06381140671420249
720,0.06769346909435285
725,0.03358247538368794
727,0.06545816568475263
730,0.05799871887719925
732,0.0602281943659696
734,0.053006025383475784
737,0.1788109198789599
740,0.048760887502617256
742,0.06751306216777245
743,0.042136221650009235
745,0.05960323492885814
746,0.028441488947351913
747,0.022400914800891247
751,0.3515731314115365
757,0.049571866307004
758,0.10288970416540125
763,0.1408536386646258
767,0.09164350047849304
768,0.04016549284600363
772,0.06280931018596972
773,0.09623202765568453
777,0.051334108462434455
779,0.10159824957582837
780,0.026843713406927927
781,0.06644420923222272
782,0.052937874011154816
784,0.06455412459251385
785,0.015271428394267516
786,0.1599306747100991
789,0.0515681629751938
790,0.06791413701950258
793,0.11738728246622496
794,0.08493056716738248
795,0.15762149143916865
799,0.08382724594865665
802,0.05868795697578009
803,0.062474116386866715
805,0.03817941436221107
809,0.018966132165679356
811,0.07491456331763942
813,0.041092801668615384
817,0.02093631970157715
819,0.04712033585110939
821,0.07206362366859051
824,0.06334531734380815
826,0.06781117534859704
829,0.10584844756785391
832,0.10691144817394346
833,0.12719231482760338
835,0.05524156430732134
836,0.027670297507084367
840,0.03611660634905958
841,0.640755378488268
843,0.07408905565775344
844,0.029121028149194667
845,0.06521019667384362
848,0.05197185134293909
850,0.059448796836572705
852,0.034028832044480505
853,0.1036221282073126
861,0.14927104705218458
862,0.052512021232679604
863,0.09465014988947121
872,0.027662734201040463
873,0.09263965245709872
874,0.02342579721379536
876,0.03636171772533835
891,0.05218265797620747
892,0.06584903736319252
895,0.1288670467983274
897,0.07044349029224935
898,0.03272029963580622
899,0.18384709794676976
900,0.04163281911058401
901,0.057971155168993115
902,0.03694712163067579
904,0.04144102226529237
906,0.05162505082423093
907,0.020340590668295005
909,0.015662527553485836
910,0.0722463624434006
912,0.03317143390510193
914,0.02618437254077277
915,0.07919892469601557
916,0.05481886653138669
917,0.044329344427414055
918,0.14790961539561104
920,0.07900693852147087
922,0.03204733736579331
925,0.019452902213240152
926,0.04575156307523641
928,0.027794665110633936
931,0.10797150471819243
933,0.17812051543297547
937,0.11849456891159112
938,0.015979722655644353
939,0.07509631426787346
940,0.019376870162050447
942,0.13942486704816637
943,0.4640591600694933
946,0.033686157519878926
947,0.029920174317104743
950,0.017956236881890696
951,0.057319474725995134
954,0.07324056021346598
955,0.04386618048853268
956,0.10824984389231936
957,0.04711257495907523
958,0.12127897688857492
959,0.023233808330487958
960,0.09688001980639623
963,0.05803644725858349
967,0.10349292833455367
969,0.033814485370431316
970,0.017828878576751132
971,0.03937410048337566
972,0.052825140401187756
974,0.055104353228232573
980,0.08088976285708316
981,0.056423310775461685
986,0.055733824677942766
987,0.07210894863604124
991,0.0927689507370627
993,0.05780389461261213
995,0.08329873622462167
998,0.05579788223709663
999,0.05945853111532941
1002,0.026054751111932888
1005,0.04316117383789801
1006,0.029662470066342428
1008,0.07533382573714291
1009,0.02829897220921442
1013,0.02634399322404702
1014,0.030675583491576102
1015,0.021380404557133716
1016,0.02859276597936692
1017,0.02272977812927062
1019,0.02418892754497074
1020,0.03681877882539027
1023,0.018599556892854103
1024,0.16978761423568503
1025,0.06784438539820367
1027,0.02076981762369819
1028,0.016617625933375506
1029,0.019857485769811372
1030,0.054953366038164066
1032,0.016754595327075773
1034,0.051385437716960095
1039,0.01940153807864642
1041,0.08910692214394392
1042,0.033731612854529816
1046,0.03276157490601068
1049,0.06366189007806343
1050,0.08885047569195832
1051,0.021504701227164247
1053,0.11186219124799064
1054,0.02954604209702282
1056,0.04107658093412904
1058,0.017904818323872425
1060,0.06817152191134648
1061,0.08274817254892278
1062,0.06660971829509199
1063,0.03543187618418272
1064,0.02730926733098122
1067,0.033533211909486396
1068,0.05988998760451616
1069,0.07708914223341397
1072,0.03955732515332321
1073,0.06487508529654493
1075,0.05180466069949176
1076,0.07159377450730313
1079,0.03274468091702376
1081,0.04165459914161589
1082,0.03287107834943717
1083,0.1420563240847173
1085,0.07234162434366892
1087,0.11592486930595021
1090,0.27680875480299283
1091,0.037288136314987744
1093,0.031388505506360964
1095,0.13386636685985973
1099,0.06405856551460226
1100,0.018358877106569794
1103,0.016282358546415
1105,0.03312403923310748
1107,0.07552288453051423
1109,0.09351158500579955
1110,0.14285625684969921
1111,0.04414506575463539
1112,0.01162677475489449
1114,0.16751062186968335
1117,0.0497724619916356
1118,0.05746290082519604
1119,0.048019650202827
1121,0.01579845582043748
1123,0.044420470685877275
1124,0.0758999570917504
1127,0.041883852388895346
1128,0.15882417180456268
1130,0.027803526628783364
1132,0.028641923921035584
1134,0.031686774573902246
1137,0.19874781901006958
1140,0.08563825298469237
1142,0.03538278399902307
1144,0.05357611794377974
1145,0.029592992243276866
1147,0.09006317374897535
1149,0.09695266991797175
1152,0.03540927959153204
1153,0.15432224957227036
1155,0.28623215671117525
1157,0.06963613451178222
1161,0.03144246667247744
1162,0.019317357736295317
1163,0.027405996628039386
1164,0.07818159981690728
1165,0.027929613105956107
1169,0.027127314264170636
1170,0.05930408188472005
1173,0.18360379990419418
1175,0.05486406939817708
1176,0.05445784534715277
1178,0.04086092179416303
1179,0.08060086003444507
1180,0.0546201098080105
1185,0.10278627387947714
1187,0.04954799969821418
1188,0.09476368569554017
1190,0.04590789172564983
1191,0.11870747945543766
1194,0.02955000838323152
1195,0.042902613505422224
1196,0.059853402892304605
1201,0.022056491708028772
1202,0.09575272091305578
1206,0.04224173338034564
1207,0.29894734263949857
1209,0.06339952469446375
1210,0.027803819765211214
1211,0.048617851728269525
1212,0.017293516525381938
1214,0.04214195618150673
1215,0.09657231890553214
1217,0.0595280315336051
1220,0.12159982710660724
1225,0.05575480254282761
1227,0.1593965016265462
1228,0.1851426648703505
1229,0.08916893868265165
1230,0.030288118512525608
1231,0.02825105258672021
1235,0.022386225318841574
1238,0.05746622682959486
1240,0.05510322383511329
1243,0.06447988795229863
1245,0.051240858731423776
1246,0.04565204660174982
1247,0.11915533002791878
1250,0.06218444071888918
1253,0.0909607692460557
1254,0.05597519219537994
1255,0.06322337238725481
1256,0.04890594177949788
1257,0.026922933708564873
1258,0.027351713387859477
1264,0.04995319380617609
1265,0.08152417030129162
1266,0.02012682254129781
1267,0.15044731765741765
1268,0.08971554992556766
1270,0.15860743284586395
1271,0.05279458990297832
1272,0.08610779664785778
1273,0.02800031713600527
1274,0.06013761030900944
1275,0.10942142794587753
1276,0.06097749878946236
1282,0.023387031584718845
1283,0.09910682785175787
1284,0.04335452855130445
1286,0.04268785307547325
1288,0.026595639334965455
1289,0.10434703875385329
1290,0.022634740752569046
1291,0.05959447147288949
1292,0.04561426116286528
1296,0.027683310437714215
1298,0.06342874172227292
1301,0.04615110955676909
1303,0.05067478192481475
1307,0.060611946263156316
1315,0.0427027940478706
1317,0.060016271876383566
1318,0.1157887806918347
1320,0.1550315186384436
1321,0.022335105653625138
1322,0.04533464327196984
1323,0.07232437430530676
1324,0.052047673590900054
1328,0.07077021581219077
1329,0.03486190703336057
1330,0.045263700024533324
1331,0.1318628510479621
1333,0.05710294539801841
1334,0.07355196324451123
1336,0.04293649930249116
1337,0.03473681236551021
1342,0.04269213647135726
1343,0.03847528217731266
1345,0.03860335400368923
1348,0.07883163126414672
1350,0.05006819587387299
1351,0.07471421800167324
1352,0.06275855664795352
1353,0.030975151168440507
1354,0.11326615771991588
1356,0.07276678118910838
1357,0.10424831002216292
1358,0.013803175977994155
1360,0.09832004494778132
1364,0.024372410864498716
1367,0.043326512985636216
1374,0.06481182749941626
1375,0.07496058783723762
1379,0.019527855692311226
1380,0.14614367659664446
1385,0.05154921158269852
1386,0.09994336600315332
1387,0.11345282074690136
1393,0.09679517537677965
1398,0.07590085538017746
1401,0.36344802975566753
1405,0.042114768005464306
1409,0.08683634955457291
1411,0.019722583375801368
1412,0.07552171102616105
1413,0.061741148999248485
1414,0.05906171850905674
1416,0.5161607642383172
1417,0.05031129378685821
1418,0.07758664628587252
1421,0.05207043638010932
1426,0.043582352026244886
1427,0.1386333700501377
1430,0.1259604659453327
1432,0.05716840092038702
1433,0.029647011297736857
1435,0.048587909485323495
1436,0.03183469060743584
1439,0.02998026622903313
1440,0.03585250791219924
1441,0.1758779655290636
1442,0.08159248044851167
1446,0.057906475463790096
1447,0.046234889544582415
1448,0.251112252989947
1450,0.055050259774515345
1452,0.042072458849546426
1453,0.0781789122209825
1454,0.02055354290674745
1455,0.04945939159700692
1457,0.10836114991809198
1461,0.06244372519068362
1463,0.06203658173912061
1465,0.015819575178108735
1468,0.0579393569910423
1469,0.03281631040515446
1471,0.18302767327619987
1474,0.034373683542064236
1476,0.03519449325335118
1477,0.051859063281063114
1479,0.038222875053810404
1481,0.03142374176265921
1485,0.13852155021252294
1487,0.05704367938485329
1489,0.01670002345826757
1490,0.07369447257347969
1492,0.037620252986563504
1493,0.03934662543833732
1495,0.06865555231610351
1497,0.024968479742341097
1499,0.023552093254954512
1500,0.16009576918342158
1501,0.10273383384549468
1507,0.042999638600515366
1508,0.023857084552102635
1510,0.09111239233333131
1513,0.14600522157822474
1515,0.05108647503290672
1519,0.027574987583293575
1520,0.08324066434023511
1522,0.03672048167695958
1523,0.029246835284537274
1525,0.11027716626531232
1531,0.03552695638547717
1533,0.06764560085901546
1535,0.07406761610298121
1537,0.03910768062198074
1539,0.0649691506247119
1540,0.026795076983160748
1541,0.08268753970594733
1542,0.02568913171416389
1544,0.09927559869836496
1545,0.07904007541145461
1547,0.024806579612883278
1551,0.15111812098914176
1552,0.07295361786862681
1553,0.026998946499321146
1557,0.040315286693591065
1558,0.07319535389092517
1560,0.07785767022526761
1562,0.06696856645636426
1563,0.10354180888011895
1567,0.1052317979679778
1573,0.06350441533524576
1574,0.030791851574017183
1575,0.08280059226431796
1576,0.0722403444427194
1577,0.10905087511782315
1580,0.08422063600375489
1582,0.03174299649847583
1584,0.0819235129699093
1585,0.030782393499956946
1586,0.058741157113927814
1588,0.07380987522198543
1589,0.04876882639558438
1591,0.02921663269969253
1594,0.04831262148548274
1597,0.02570261941333469
1599,0.05554578568425319
1601,0.027429922254472345
1602,0.05249441143610911
1606,0.05803436380613727
1607,0.03576231408370249
1608,0.10367459333850429
1613,0.06690861170197802
1614,0.06159352554141386
1615,0.05273156371897826
1616,0.09055411922448812
1618,0.018053207588418333
1621,0.0300200790485391
1622,0.10319041943479981
1623,0.07054028776440319
1624,0.02212370670796531
1625,0.06395531171868077
1626,0.14096668068669008
1627,0.019937573980217983
1628,0.08627060878802596
1629,0.11870380580169619
1634,0.01902755267042661
1635,0.22369421621297914
1636,0.020671980260864274
1638,0.061743134181916084
1639,0.058493727095198025
1642,0.06984423718345319
1643,0.07135662546316489
1644,0.10397688826972395
1645,0.016663897599244804
1647,0.2685177487232345
1648,0.04235275744858503
1650,0.06985842730148453
1652,0.024426885341010004
1653,0.0243096371789699
1660,0.06288116132307983
1662,0.05078194334292867
1666,0.09304654424797078
1668,0.02793619039150521
1669,0.04730368536611521
1673,0.057774202415200725
1676,0.09800738527279582
1679,0.303841850620294
1681,0.14734086930424078
1684,0.03623696166449929
1685,0.020466472216713483
1690,0.027980277007510008
1692,0.02863705785891032
1695,0.23165135352857796
1698,0.0687091130600508
1699,0.034920357177367516
1704,0.09245376704201613
1705,0.040685836101674214
1707,0.1679719702625364
1709,0.04813794699143601
1710,0.0842113234110117
1713,0.05204511551546821
1714,0.08266121864741904
1715,0.04100880928013791
1717,0.021516967875556334
1719,0.07360377106158622
1720,0.014102305061032296
1721,0.108926340875854
1723,0.10688584762597006
1724,0.027668223526081885
1725,0.07750474184717811
1726,0.03286338362386233
1727,0.03733970086497384
1729,0.042005370565326196
1730,0.0978238819195945
1731,0.08411903803676328
1734,0.06897268880107624
1735,0.027845779052248925
1736,0.04230180088168753
1737,0.05159048012053673
1740,0.07788041284862576
1742,0.03310385754515424
1743,0.08359655837180695
1745,0.02888601896078133
1748,0.08031356604045706
1749,0.03907885025745654
1751,0.06680659038905441
1752,0.05696541032565881
1754,0.06753071700397593
1755,0.12127870413528337
1756,0.5528582882823365
1758,0.06005539261011863
1759,0.11146803837500212
1761,0.03592940540921761
1763,0.16017681857239124
1764,0.07718061253105511
1765,0.11681591588567752
1766,0.07421984367714299
1767,0.07467792343833216
1768,0.0710847110194475
1769,0.07322241491277166
1770,0.3313722396186497
1771,0.07359730569939658
1772,0.11220793156954492
1778,0.201213568742526
1780,0.09899038308290252
1784,0.05824761642366757
1785,0.10888743390449848
1786,0.10903487375409966
1788,0.1800681418324793
1794,0.03494889369349803
1795,0.0745457785005428
1797,0.14183497418455407
1804,0.04145430569107174
1810,0.04385125206904604
1812,0.053558260254121345
1814,0.06359054275546745
1816,0.060019413226903906
1817,0.13580453451692356
1824,0.031904322644539074
1825,0.04464960183548448
1826,0.06810375895227558
1833,0.027733609810639777
1834,0.07490649786942319
1835,0.01899914253374934
1837,0.14385216416098837
1842,0.022375986731567106
1843,0.02479914806805344
1850,0.021049489948386145
1856,0.06534286686399482
1858,0.15832234394080127
1864,0.1142105644162074
1868,0.12975655319512605
1873,0.03161762605050424
1875,0.014702397081020136
1876,0.10889008985201679
1878,0.05380179105638475
1879,0.23872092253625726
1880,0.014883652621662488
1882,0.042438303366761895
1884,0.14283309249036416
1885,0.032031290930996284
1887,0.04884036126438535
1888,0.10196633824133394
1889,0.04716373795805024
1890,0.043619012137531075
1891,0.05674013111572866
1892,0.14488079558307684
1893,0.04100035079468253
1894,0.02991424776293885
1896,0.0755715290047214
1897,0.01745623622570175
1899,0.10446786857515462
1902,0.08538164544771905
1903,0.02438665721148354
1904,0.03901936681322539
1905,0.03596041756234102
1906,0.030080873638731864
1912,0.030834178313583777
1913,0.051282383539947116
1914,0.1225920087841951
1915,0.07597226115107798
1916,0.09450190165014893
1917,0.02817451073119988
1918,0.02563237206213731
1922,0.03594259375956046
1925,0.06266941164686576
1927,0.04225609881503167
1928,0.04228758736534493
1931,0.05160302074732918
1936,0.15182906599031004
1937,0.0343719448498197
1938,0.0174573934489528
1939,0.25113109786724475
1940,0.0807147694678235
1941,0.06531495151209754
1943,0.09114624444658727
1945,0.10258784079271319
1946,0.06705613958133386
1947,0.11090006508241612
1953,0.03038420193874284
1955,0.05396955069456981
1959,0.04709106561836909
1960,0.05349990024382993
1961,0.10200750124165085
1963,0.1339401846425672
1964,0.07493543383757559
1965,0.1672888365303963
1970,0.0374550349162697
1973,0.23764201500667878
1975,0.05097584872702031
1976,0.1657226347177968
1977,0.02539931549826548
1979,0.04363148433705595
1980,0.030802697504308897
1981,0.016221499129633936
1982,0.02742351520563775
1985,0.05164706835139338
1986,0.06191619092137065
1987,0.06402285299012775
1988,0.08137842457237324
1989,0.033156127520622705
1990,0.10888901554865549
1991,0.12278676714283199
1992,0.02516056555053406
1993,0.11989926077384658
1995,0.07157927689991384
1997,0.4030638413563173
1999,0.03336027532318928
2000,0.05018623328761547
2007,0.2835437567398279
2009,0.025035370549493157
2011,0.0887724037198312
2012,0.0883600854431292
2014,0.05380361088966681
2017,0.0347612335324668
2022,0.042148523025061564
2024,0.16983489826789566
2026,0.046234553793566315
2027,0.0755546608248453
2028,0.08655355209935855
2029,0.1007360636523359
2030,0.024480920612731834
2031,0.027936793633550304
2037,0.06420768263401463
2039,0.1305337933017444
2041,0.3894537097986267
2042,0.05146349848648553
2043,0.10580665399859293
2044,0.026428605021144476
2047,0.04861208167411999
2049,0.036054303416023004
2050,0.18100363232504035
2052,0.0544190040532205
2054,0.12862484354976647
2055,0.09091580472136868
2059,0.07918215166420431
2063,0.08898517852978902
2064,0.06735226812472458
2065,0.018263423613351332
2066,0.11629774226996967
2067,0.0573994920032594
2071,0.08395013308017654
2074,0.07015632774142552
2075,0.09403470639307729
2080,0.06429883131043687
2082,0.06156847368120778
2083,0.10676857468246577
2085,0.05931770973891154
2088,0.048733312257835566
2089,0.01955008518323535
2090,0.08031681582544
2093,0.02477162773278378
2094,0.038859657069237226
2097,0.09120130495236424
2098,0.03341466874196995
2099,0.03765050232139466
2104,0.04039586804237834
2111,0.0534187627629787
2112,0.02295059214093773
2113,0.09429677085611268
2114,0.35321656267079504
2115,0.03011676940972438
2117,0.04995959415313708
2121,0.04705457202972937
2123,0.07384506511615382
2125,0.046710841269822966
2126,0.10641975866797442
2127,0.05384422463602847
2128,0.04977093351493149
2130,0.07100053536218869
2131,0.06381060629969434
2132,0.04879751945999464
2136,0.06349053911831462
2139,0.0552454957798907
2140,0.15764708272079406
2141,0.02771149085660497
2142,0.05157386985832231
2144,0.05168896188395875
2146,0.09272057990684553
2147,0.061371305814624286
2149,0.055158035139565784
2150,0.020237284250693405
2151,0.04777322301649423
2152,0.035822964026157644
2153,0.07002889552863192
2156,0.05535642998712993
2157,0.07815477993166649
2166,0.10554360529781992
2168,0.1346148857150194
2169,0.02097430356099993
2170,0.024428258776999216
2171,0.025892198486826383
2172,0.04066262767761856
2173,0.10345730655492391
2176,0.3795573838883918
2177,0.050499421736686124
2179,0.017254719195757134
2180,0.013490983149005684
2181,0.055805181416777226
2183,0.12511081129936413
2187,0.11323151746427315
2189,0.029523677762246604
2191,0.06644593450176987
2192,0.023795437546843063
2194,0.026619787732634154
2195,0.019721999116651477
2197,0.029002353084289455
2198,0.02843195747930515
2201,0.04026021530402345
2202,0.09199036001211305
2203,0.06352455446137305
2204,0.10336016389713332
2205,0.05765305738354045
2206,0.1259414643624546
2207,0.09791395222485834
2208,0.039799682645054624
2217,0.36346856680831335
2218,0.047288762175412745
2219,0.0243115435827504
2220,0.06418245450226512
2222,0.2638420364348781
2226,0.052653094069516404
2228,0.19220035922374948
2229,0.06176250466034846
2232,0.1018608981945555
2233,0.07136603722208225
2234,0.04444514341898861
2236,0.09676341844507338
2237,0.030891415842109665
2239,0.05108799196278049
2241,0.07167519083278544
2242,0.028660809826791554
2243,0.07215317951607118
2245,0.21914930094430596
2246,0.04150706061353963
2250,0.047816440777874364
2251,0.04167652396050862
2252,0.12147640690500458
2253,0.14348586492383264
2254,0.07271954288317806
2258,0.0534883934309869
2261,0.02739837220255813
2262,0.02164020593372832
2263,0.02358218349511374
2275,0.07519576562671375
2276,0.47556479153408493
2278,0.1422878726800874
2279,0.07497805333311969
2280,0.058285702573034004
2281,0.1071122253027043
2288,0.1052421187494084
2289,0.022257795488644896
2291,0.06360053812475262
2293,0.056463680188024425
2294,0.02618437254077277
2295,0.04949165114819234
2297,0.02236369956283559
2299,0.03053806412002098
2300,0.06809987762606759
2303,0.02730926733098122
2305,0.053847099321619595
2307,0.036956181907276786
2309,0.2595215855410939
2310,0.05922548296010198
2311,0.19061200087419308
2313,0.027658760245805585
2314,0.021445359437415695
2317,0.07574541590925014
2320,0.09760104675136336
2321,0.05406959342172822
2323,0.07344045166395588
2326,0.03899232336119919
2328,0.06723718002048332
2332,0.025476303966181536
2333,0.09509249390171406
2334,0.08945491646275139
2335,0.03224920079332162
2336,0.06882168761835059
2338,0.1531105692288039
2340,0.022785924696070735
2341,0.07518001936857506
2343,0.17276956932616386
2344,0.08294615857161443
2348,0.10976678509469044
2352,0.029922332282250653
2354,0.030648533530247178
2361,0.06053360733269196
2362,0.11922805614209556
2364,0.04843753237707921
2366,0.17544361370527511
2368,0.031487410931406036
2369,0.02100285377864151
2371,0.2666513104704419
2372,0.32018685752909076
2374,0.04975175069949572
2375,0.09067535508037741
2384,0.16675864082751732
2387,0.05305742473806583
2392,0.07565402933857493
2393,0.024282515291261745
2398,0.07747107748130228
2399,0.06442094910052813
2401,0.062296405408054104
2402,0.018691940764103236
2405,0.13017508412338263
2406,0.05715603954774025
2407,0.01655120000007967
2409,0.08713232429346282
2412,0.030933943669729645
2414,0.06269892883370498
2416,0.05272174895276712
2417,0.03262374184517297
2418,0.10083895573600551
2420,0.034099085546159015
2422,0.20903488083153685
2426,0.03577711596521766
2428,0.01916472299510987
2431,0.015529441593062191
2433,0.04543351900663238
2434,0.024117522677272723
2439,0.12059426455916336
2440,0.02755287811321445
2442,0.10425446947232124
2443,0.07630766405514605
2447,0.03528693985523247
2449,0.0868657517484161
2450,0.02669928345629379
2453,0.06968042820223694
2454,0.07141113211365137
